# pgid, year, single, chart, peak
"gifwxqr5ldde","1985","The Three Sunrises","Mainstream Rock Tracks","16"
"gifwxqr5ldde","1987"," Bullet the Blue Sky","Mainstream Rock Tracks","14"
"gifwxqr5ldde","1987"," I Still Haven't Found What I'm Looking For","Adult Contemporary","16"
"gifwxqr5ldde","1987"," I Still Haven't Found What I'm Looking For","Mainstream Rock Tracks","2"
"gifwxqr5ldde","1987"," I Still Haven't Found What I'm Looking For","The Billboard Hot 100","1"
"gifwxqr5ldde","1987"," In God's Country","Mainstream Rock Tracks","6"
"gifwxqr5ldde","1987"," In God's Country","Mainstream Rock Tracks","8"
"gifwxqr5ldde","1987"," In God's Country","The Billboard Hot 100","44"
"gifwxqr5ldde","1987"," In God's Country","The Billboard Hot 100","53"
"gifwxqr5ldde","1987"," Where the Streets Have No Name","Mainstream Rock Tracks","11"
"gifwxqr5ldde","1987"," Where the Streets Have No Name","The Billboard Hot 100","13"
"gifwxqr5ldde","1987"," With or Without You","Adult Contemporary","23"
"gifwxqr5ldde","1987"," With or Without You","Mainstream Rock Tracks","1"
"gifwxqr5ldde","1987"," With or Without You","The Billboard Hot 100","1"
"gifwxqr5ldde","1988"," Angel of Harlem","Mainstream Rock Tracks","1"
"gifwxqr5ldde","1988"," Angel of Harlem","Modern Rock Tracks","3"
"gifwxqr5ldde","1988"," Angel of Harlem","The Billboard Hot 100","14"
"gifwxqr5ldde","1988"," Desire","Hot Dance Music/Club Play","37"
"gifwxqr5ldde","1988"," Desire","Mainstream Rock Tracks","1"
"gifwxqr5ldde","1988"," Desire","Modern Rock Tracks","1"
"gifwxqr5ldde","1988"," Desire","The Billboard Hot 100","3"
"gifwxqr5ldde","1988"," God, Pt. 2","Mainstream Rock Tracks","8"
"gifwxqr5ldde","1988"," Jesus Christ","Mainstream Rock Tracks","38"
"gifwxqr5ldde","1988"," Jesus Christ","Modern Rock Tracks","9"
"gifwxqr5ldde","1988"," When Love Comes to Town","Mainstream Rock Tracks","2"
"gifwxqr5ldde","1988"," When Love Comes to Town","Modern Rock Tracks","10"
"gifwxqr5ldde","1989"," All I Want Is You","Mainstream Rock Tracks","13"
"gifwxqr5ldde","1989"," All I Want Is You","The Billboard Hot 100","83"
"gifwxqr5ldde","1989"," Dancing Barefoot","Modern Rock Tracks","14"
"gifwxqr5ldde","1989"," Everlasting Love","Modern Rock Tracks","11"
"gifwxqr5ldde","1989"," God, Pt. 2","Modern Rock Tracks","28"
"gifwxqr5ldde","1989"," When Love Comes to Town","The Billboard Hot 100","68"
"gifwxqr5ldde","1990"," Night + Day","Mainstream Rock Tracks","34"
"gifwxqr5ldde","1990"," Night + Day","Modern Rock Tracks","2"
"gifwxqr5ldde","1991"," Mysterious Ways","Mainstream Rock Tracks","1"
"gifwxqr5ldde","1991"," Mysterious Ways","Modern Rock Tracks","1"
"gifwxqr5ldde","1991"," Mysterious Ways","The Billboard Hot 100","9"
"gifwxqr5ldde","1991","The Fly","Hot Dance Music/Maxi-Singles Sales","44"
"gifwxqr5ldde","1991","The Fly","Mainstream Rock Tracks","2"
"gifwxqr5ldde","1991","The Fly","Modern Rock Tracks","1"
"gifwxqr5ldde","1991","The Fly","The Billboard Hot 100","61"
"gifwxqr5ldde","1992"," Even Better Than the Real Thing","Hot Dance Music/Club Play","27"
"gifwxqr5ldde","1992"," Even Better Than the Real Thing","Hot Dance Music/Maxi-Singles Sales","35"
"gifwxqr5ldde","1992"," Even Better Than the Real Thing","Mainstream Rock Tracks","1"
"gifwxqr5ldde","1992"," Even Better Than the Real Thing","Modern Rock Tracks","5"
"gifwxqr5ldde","1992"," Even Better Than the Real Thing","The Billboard Hot 100","32"
"gifwxqr5ldde","1992"," Mysterious Ways","Hot Dance Music/Club Play","42"
"gifwxqr5ldde","1992"," Mysterious Ways","Hot Dance Music/Maxi-Singles Sales","29"
"gifwxqr5ldde","1992"," One","Modern Rock Tracks","1"
"gifwxqr5ldde","1992"," Until the End of the World","Mainstream Rock Tracks","5"
"gifwxqr5ldde","1992"," Until the End of the World","Modern Rock Tracks","4"
"gifwxqr5ldde","1992"," Who's Gonna Ride Your Wild Horses","Mainstream Rock Tracks","2"
"gifwxqr5ldde","1992"," Who's Gonna Ride Your Wild Horses","Modern Rock Tracks","7"
"gifwxqr5ldde","1992"," Who's Gonna Ride Your Wild Horses","The Billboard Hot 100","35"
"gifwxqr5ldde","1992"," Who's Gonna Ride Your Wild Horses","Top 40 Mainstream","28"
"gifwxqr5ldde","1992"," Zoo Station","Adult Contemporary","24"
"gifwxqr5ldde","1992"," Zoo Station","Hot Dance Music/Maxi-Singles Sales","44"
"gifwxqr5ldde","1992"," Zoo Station","Mainstream Rock Tracks","1"
"gifwxqr5ldde","1992"," Zoo Station","The Billboard Hot 100","10"
"gifwxqr5ldde","1993"," Lemon","Hot Dance Music/Club Play","1"
"gifwxqr5ldde","1993"," Lemon","Hot Dance Music/Club Play","8"
"gifwxqr5ldde","1993"," Lemon","Hot Dance Music/Maxi-Singles Sales","16"
"gifwxqr5ldde","1993"," Lemon","Hot Dance Music/Maxi-Singles Sales","31"
"gifwxqr5ldde","1993"," Lemon","Modern Rock Tracks","3"
"gifwxqr5ldde","1993"," Numb","Mainstream Rock Tracks","18"
"gifwxqr5ldde","1993"," Numb","Modern Rock Tracks","2"
"gifwxqr5ldde","1993"," Numb","Top 40 Mainstream","39"
"gifwxqr5ldde","1993"," Stay (Faraway, So Close!)","Mainstream Rock Tracks","12"
"gifwxqr5ldde","1993"," Stay (Faraway, So Close!)","Mainstream Rock Tracks","13"
"gifwxqr5ldde","1993"," Stay (Faraway, So Close!)","Modern Rock Tracks","15"
"gifwxqr5ldde","1993"," Stay (Faraway, So Close!)","The Billboard Hot 100","61"
"gifwxqr5ldde","1993"," Zooropa","Mainstream Rock Tracks","8"
"gifwxqr5ldde","1993"," Zooropa","Modern Rock Tracks","13"
"gifwxqr5ldde","1994"," All I Want Is You","Top 40 Mainstream","38"
"gifwxqr5ldde","1995"," Hold Me, Thrill Me, Kiss Me, Kill Me","Mainstream Rock Tracks","1"
"gifwxqr5ldde","1995"," Hold Me, Thrill Me, Kiss Me, Kill Me","Modern Rock Tracks","1"
"gifwxqr5ldde","1995"," Hold Me, Thrill Me, Kiss Me, Kill Me","The Billboard Hot 100","16"
"gifwxqr5ldde","1995"," Hold Me, Thrill Me, Kiss Me, Kill Me","Top 40 Mainstream","23"
"gifwxqr5ldde","1997"," Discoth+¿que","Canadian Singles Chart","1"
"gifwxqr5ldde","1997"," Discoth+¿que","Hot Dance Music/Club Play","1"
"gifwxqr5ldde","1997"," Discoth+¿que","Hot Dance Music/Maxi-Singles Sales","1"
"gifwxqr5ldde","1997"," Discoth+¿que","Mainstream Rock Tracks","6"
"gifwxqr5ldde","1997"," Discoth+¿que","Modern Rock Tracks","1"
"gifwxqr5ldde","1997"," Discoth+¿que","The Billboard Hot 100","10"
"gifwxqr5ldde","1997"," Discoth+¿que","Top 40 Mainstream","40"
"gifwxqr5ldde","1997"," Last Night on Earth","Canadian Singles Chart","4"
"gifwxqr5ldde","1997"," Last Night on Earth","Hot Dance Music/Maxi-Singles Sales","22"
"gifwxqr5ldde","1997"," Last Night on Earth","Mainstream Rock Tracks","18"
"gifwxqr5ldde","1997"," Last Night on Earth","Modern Rock Tracks","11"
"gifwxqr5ldde","1997"," Last Night on Earth","The Billboard Hot 100","57"
"gifwxqr5ldde","1997"," One","Canadian Singles Chart","19"
"gifwxqr5ldde","1997"," Please","Canadian Singles Chart","10"
"gifwxqr5ldde","1997"," Please","Modern Rock Tracks","31"
"gifwxqr5ldde","1997"," Staring at the Sun","Adult Top 40","13"
"gifwxqr5ldde","1997"," Staring at the Sun","Canadian Singles Chart","2"
"gifwxqr5ldde","1997"," Staring at the Sun","Hot Dance Music/Maxi-Singles Sales","23"
"gifwxqr5ldde","1997"," Staring at the Sun","Mainstream Rock Tracks","2"
"gifwxqr5ldde","1997"," Staring at the Sun","Modern Rock Tracks","1"
"gifwxqr5ldde","1997"," Staring at the Sun","The Billboard Hot 100","26"
"gifwxqr5ldde","1997"," Staring at the Sun","Top 40 Mainstream","22"
"gifwxqr5ldde","1998"," Sweetest Thing","Adult Top 40","12"
"gifwxqr5ldde","1998"," Sweetest Thing","Canadian Singles Chart","1"
"gifwxqr5ldde","1998"," Sweetest Thing","Canadian Singles Chart","2"
"gifwxqr5ldde","1998"," Sweetest Thing","Mainstream Rock Tracks","31"
"gifwxqr5ldde","1998"," Sweetest Thing","Modern Rock Tracks","9"
"gifwxqr5ldde","1998"," Sweetest Thing","The Billboard Hot 100","63"
"gifwxqr5ldde","1999"," Sweetest Thing","Top 40 Adult Recurrents","2"
"gifwxqr5ldde","2000"," Beautiful Dancer","Adult Top 40","4"
"gifwxqr5ldde","2000"," Beautiful Day","Canadian Singles Chart","1"
"gifwxqr5ldde","2000"," Beautiful Day","Canadian Singles Chart","2"
"gifwxqr5ldde","2000"," Beautiful Day","Hot Dance Music/Club Play","1"
"gifwxqr5ldde","2000"," Beautiful Day","Mainstream Rock Tracks","14"
"gifwxqr5ldde","2000"," Beautiful Day","Modern Rock Tracks","5"
"gifwxqr5ldde","2000"," Beautiful Day","The Billboard Hot 100","21"
"gifwxqr5ldde","2000"," Beautiful Day","Top 40 Mainstream","19"
"gifwxqr5ldde","2000"," Beautiful Day","Top 40 Tracks","15"
"gifwxqr5ldde","2000","The Ground Beneath Her Feet","Modern Rock Tracks","20"
"gifwxqr5ldde","2001"," Beautiful Day","Canadian Singles Chart","11"
"gifwxqr5ldde","2001"," Beautiful Day","Top 40 Adult Recurrents","1"
"gifwxqr5ldde","2001"," Beautiful Day","Top 40 Adult Recurrents","1"
"gifwxqr5ldde","2001"," Elevation","Canadian Singles Chart","1"
"gifwxqr5ldde","2001"," Elevation","Canadian Singles Chart","1"
"gifwxqr5ldde","2001"," Elevation","Hot Dance Music/Club Play","32"
"gifwxqr5ldde","2001"," Elevation","Mainstream Rock Tracks","21"
"gifwxqr5ldde","2001"," Elevation","Modern Rock Tracks","8"
"gifwxqr5ldde","2001"," If God Will Send His Angels","Canadian Singles Chart","26"
"gifwxqr5ldde","2001"," Stuck in a Moment You Can't Get Out Of","Adult Top 40","9"
"gifwxqr5ldde","2001"," Stuck in a Moment You Can't Get Out Of","Canadian Singles Chart","1"
"gifwxqr5ldde","2001"," Stuck in a Moment You Can't Get Out Of","Mainstream Rock Tracks","35"
"gifwxqr5ldde","2001"," Stuck in a Moment You Can't Get Out Of","Modern Rock Tracks","35"
"gifwxqr5ldde","2001"," Stuck in a Moment You Can't Get Out Of","The Billboard Hot 100","52"
"gifwxqr5ldde","2001"," Stuck in a Moment You Can't Get Out Of","Top 40 Mainstream","27"
"gifwxqr5ldde","2001"," Stuck in a Moment You Can't Get Out Of","Top 40 Tracks","27"
"gifwxqr5ldde","2001"," Walk On","Adult Top 40","21"
"gifwxqr5ldde","2001"," Walk On","Canadian Singles Chart","1"
"gifwxqr5ldde","2001"," Walk On","Mainstream Rock Tracks","19"
"gifwxqr5ldde","2001"," Walk On","Modern Rock Tracks","10"
"gifwxqr5ldde","2002"," Electrical Storm","Adult Top 40","18"
"gifwxqr5ldde","2002"," Electrical Storm","Canadian Singles Chart","1"
"gifwxqr5ldde","2002"," Electrical Storm","Canadian Singles Chart","4"
"gifwxqr5ldde","2002"," Electrical Storm","Mainstream Rock Tracks","26"
"gifwxqr5ldde","2002"," Electrical Storm","Modern Rock Tracks","14"
"gifwxqr5ldde","2002"," Electrical Storm","The Billboard Hot 100","77"
"gifwxqr5ldde","2002"," Stuck in a Moment You Can't Get Out Of","Top 40 Adult Recurrents","4"
"gifwxqr5ldde","2004"," All Because of You","Modern Rock Tracks","6"
"gifwxqr5ldde","2004"," Vertigo (2 Track Single)","Canadian Singles Chart","2"
"gifwxqr5ldde","2004"," Vertigo (3 Track Single)","Canadian Singles Chart","2"
"gifwxqr5ldde","2004"," Vertigo (Jacknife Lee Mixes)","Hot Dance Music/Club Play","8"
"gifwxqr5ldde","2004"," Vertigo","Adult Top 40","9"
"gifwxqr5ldde","2004"," Vertigo","Mainstream Rock Tracks","3"
"gifwxqr5ldde","2004"," Vertigo","Modern Rock Tracks","1"
"gifwxqr5ldde","2004"," Vertigo","The Billboard Hot 100","31"
"gifwxqr5ldde","2004"," Vertigo","Top 40 Mainstream","35"
"gifwxqr5ldde","2004"," Vertigo","Top 40 Tracks","37"
"gifwxqr5ldde","2005"," All Because Of You","Canadian Singles Chart","1"
"gifwxqr5ldde","2005"," All Because Of You","European Hot 100 Singles","0"
"gifwxqr5ldde","2005"," All Because Of You","Mainstream Rock Tracks","20"
"gifwxqr5ldde","2005"," Christmas (Baby Please Come Home)","Hot Digital Songs","45"
"gifwxqr5ldde","2005"," City Of Blinding Lights","Adult Top 40","40"
"gifwxqr5ldde","2005"," City Of Blinding Lights","Canadian Singles Chart","2"
"gifwxqr5ldde","2005"," City Of Blinding Lights","European Hot 100 Singles","0"
"gifwxqr5ldde","2005"," Sometimes You Can't Make It On Your Own (Import)","Canadian Singles Chart","4"
"gifwxqr5ldde","2005"," Sometimes You Can't Make It On Your Own","Adult Top 40","15"
"gifwxqr5ldde","2005"," Sometimes You Can't Make It On Your Own","Canadian Singles Chart","1"
"gifwxqr5ldde","2005"," Sometimes You Can't Make It On Your Own","European Hot 100 Singles","0"
"gifwxqr5ldde","2005"," Sometimes You Can't Make It On Your Own","Modern Rock Tracks","29"
"gifwxqr5ldde","2005"," Sometimes You Can't Make It On Your Own","Pop 100","87"
"gifwxqr5ldde","2005"," Sometimes You Can't Make It On Your Own","The Billboard Hot 100","97"
"gifwxqr5ldde","2005"," Sometimes You Can't Make It On","Canadian Singles Chart","4"
"gifwxqr5ldde","2005"," Vertigo","Pop 100","10"
"gifwxqr5ldde","2005"," Vertigo","Top 40 Adult Recurrents","15"
"gifwxqr5ldde","2006"," Vertigo","Hot Digital Songs","6"
"gifwxqr5ldde","2006"," Window In The Skies","Hot Adult Top 40 Tracks","26"
"gifwxqr5ldde","2006"," Window In The Skies","Hot Modern Rock Tracks","32"
"gifwxqr5ldde","2006","The Saints Are Coming","European Hot 100 Singles","0"
"gifwxqr5ldde","2006","The Saints Are Coming","Hot Canadian Digital Singles","1"
"gifwxqr5ldde","2006","The Saints Are Coming","Hot Digital Songs","27"
"gifwxqr5ldde","2006","The Saints Are Coming","Hot Mainstream Rock Tracks","33"
"gifwxqr5ldde","2006","The Saints Are Coming","Hot Modern Rock Tracks","22"
"gifwxqr5ldde","2006","The Saints Are Coming","Pop 100","40"
"gifwxqr5ldde","2006","The Saints Are Coming","The Billboard Hot 100","51"
"gifwxqr5ldde","2007"," Christmas (Baby Please Come Home)","Hot Canadian Digital Singles","40"
"gifwxqr5ldde","2007"," Instant Karma","Hot Canadian Digital Singles","48"
"gifwxqr5ldde","2007"," Instant Karma","Pop 100","83"
"gifwxqr5ldde","2007"," Window In The Skies","European Hot 100 Singles","0"
"gifwxqr5ldje","1977"," Sheena Is A Punk Rocker","Pop Singles","81"
"gifwxqr5ldje","1978"," Do You Wanna Dance","Pop Singles","86"
"gifwxqr5ldje","1978"," Rockaway Beach","Pop Singles","66"
"gifwxqr5ldje","1981"," We Want The Airwaves/KKK Took My Baby Away","Club Play Singles","50"
"gifwxqr5ldje","1989"," Pet Semetary","Modern Rock Tracks","4"
"gifwxqr5ldje","1992"," Poison Heart","Modern Rock Tracks","6"
"gifwxqr5ldje","1995"," I Don't Wanna Grow Up","Modern Rock Tracks","30"
"gifwxqr5ldke","1977"," Closer To The Heart","Pop Singles","76"
"gifwxqr5ldke","1977"," Fly By Night/In The Mood","Pop Singles","88"
"gifwxqr5ldke","1980","The Spirit Of Radio","Pop Singles","51"
"gifwxqr5ldke","1981"," Limelight","Mainstream Rock","4"
"gifwxqr5ldke","1981"," Limelight","Pop Singles","55"
"gifwxqr5ldke","1981"," Tom Sawyer","Mainstream Rock","8"
"gifwxqr5ldke","1981"," Tom Sawyer","Pop Singles","44"
"gifwxqr5ldke","1982"," Closer To The Heart","Mainstream Rock","21"
"gifwxqr5ldke","1982"," Closer To The Heart","Pop Singles","69"
"gifwxqr5ldke","1982"," New World Man","Mainstream Rock","1"
"gifwxqr5ldke","1982"," New World Man","Pop Singles","21"
"gifwxqr5ldke","1982"," Subdivisions","Mainstream Rock","8"
"gifwxqr5ldke","1982"," Tom Sawyer","Mainstream Rock","42"
"gifwxqr5ldke","1982","The Analog Kid","Mainstream Rock","19"
"gifwxqr5ldke","1985"," Manhattan Project","Mainstream Rock Tracks","10"
"gifwxqr5ldke","1985"," Territories","Mainstream Rock Tracks","30"
"gifwxqr5ldke","1985","The Big Money","Mainstream Rock Tracks","4"
"gifwxqr5ldke","1985","The Big Money","The Billboard Hot 100","45"
"gifwxqr5ldke","1986"," Mystic Rhythms","Mainstream Rock Tracks","21"
"gifwxqr5ldke","1987"," Force Ten","Mainstream Rock Tracks","3"
"gifwxqr5ldke","1987"," Lock and Key","Mainstream Rock Tracks","16"
"gifwxqr5ldke","1987"," Time Stand Still","Mainstream Rock Tracks","3"
"gifwxqr5ldke","1989"," 2112 Overture/The Temples of Syrinx","Mainstream Rock Tracks","1"
"gifwxqr5ldke","1989"," Marathon","Mainstream Rock Tracks","6"
"gifwxqr5ldke","1989"," Mission","Mainstream Rock Tracks","33"
"gifwxqr5ldke","1990"," Presto","Mainstream Rock Tracks","14"
"gifwxqr5ldke","1990"," Superconductor","Mainstream Rock Tracks","37"
"gifwxqr5ldke","1990","The Pass","Mainstream Rock Tracks","15"
"gifwxqr5ldke","1991"," Dreamline","Mainstream Rock Tracks","1"
"gifwxqr5ldke","1991"," Ghost of a Chance","Mainstream Rock Tracks","2"
"gifwxqr5ldke","1991"," Roll the Bones","Mainstream Rock Tracks","9"
"gifwxqr5ldke","1992"," Bravado","Mainstream Rock Tracks","13"
"gifwxqr5ldke","1993"," Cold Fire","Mainstream Rock Tracks","2"
"gifwxqr5ldke","1993"," Stick It Out","Mainstream Rock Tracks","1"
"gifwxqr5ldke","1994"," Animate","Mainstream Rock Tracks","35"
"gifwxqr5ldke","1994"," Nobody's Hero","Mainstream Rock Tracks","9"
"gifwxqr5ldke","1996"," Half the World","Mainstream Rock Tracks","6"
"gifwxqr5ldke","1996"," Test for Echo","Mainstream Rock Tracks","1"
"gifwxqr5ldke","1997"," Driven","Mainstream Rock Tracks","20"
"gifwxqr5ldke","2002"," One Little Victory","Mainstream Rock Tracks","10"
"gifwxqr5ldke","2002"," Secret Touch","Mainstream Rock Tracks","25"
"gifwxqr5ldke","2004"," Summertimes Blues","Mainstream Rock Tracks","30"
"gifwxqr5ldke","2007"," Far Cry","Hot Mainstream Rock Tracks","22"
"gifwxqr5ldte","1972"," Francene","Pop Singles","69"
"gifwxqr5ldte","1974","La Grange","Pop Singles","41"
"gifwxqr5ldte","1975"," Tush","Pop Singles","20"
"gifwxqr5ldte","1976"," It's Only Love","Pop Singles","44"
"gifwxqr5ldte","1977"," Arrested For Driving While Blind","Pop Singles","91"
"gifwxqr5ldte","1980"," Cheap Sunglasses","Pop Singles","89"
"gifwxqr5ldte","1980"," I Thank You","Pop Singles","34"
"gifwxqr5ldte","1981"," Leila","Pop Singles","77"
"gifwxqr5ldte","1981"," Pearl Necklace","Mainstream Rock","28"
"gifwxqr5ldte","1981"," Tube Snake Boogie","Mainstream Rock","4"
"gifwxqr5ldte","1983"," Gimme All Your Lovin","Mainstream Rock","2"
"gifwxqr5ldte","1983"," Gimme All Your Lovin","Pop Singles","37"
"gifwxqr5ldte","1983"," Got Me Under Pressure","Mainstream Rock","18"
"gifwxqr5ldte","1983"," Sharp Dressed Man","Mainstream Rock","8"
"gifwxqr5ldte","1983"," Sharp Dressed Man","Pop Singles","56"
"gifwxqr5ldte","1983"," TV Dinners","Mainstream Rock","38"
"gifwxqr5ldte","1984"," Legs","Hot Dance Music/Club Play","13"
"gifwxqr5ldte","1984"," Legs","The Billboard Hot 100","8"
"gifwxqr5ldte","1985"," Can't Stop Rockin'","Mainstream Rock Tracks","8"
"gifwxqr5ldte","1985"," Sleeping Bag","Mainstream Rock Tracks","1"
"gifwxqr5ldte","1985"," Sleeping Bag","The Billboard Hot 100","8"
"gifwxqr5ldte","1985"," Stages","Mainstream Rock Tracks","1"
"gifwxqr5ldte","1986"," Delirious","Mainstream Rock Tracks","16"
"gifwxqr5ldte","1986"," Rough Boy","Mainstream Rock Tracks","5"
"gifwxqr5ldte","1986"," Rough Boy","The Billboard Hot 100","22"
"gifwxqr5ldte","1986"," Sleeping Bag","Hot Dance Music/Club Play","41"
"gifwxqr5ldte","1986"," Stages","The Billboard Hot 100","21"
"gifwxqr5ldte","1986"," Velcro Fly","Hot Dance Music/Club Play","43"
"gifwxqr5ldte","1986"," Velcro Fly","Mainstream Rock Tracks","15"
"gifwxqr5ldte","1986"," Velcro Fly","The Billboard Hot 100","35"
"gifwxqr5ldte","1986"," Woke up With Wood","Mainstream Rock Tracks","18"
"gifwxqr5ldte","1990"," (Somebody Else Been) Shaking Your Tree","The Billboard Hot 100","50"
"gifwxqr5ldte","1990"," Concrete and Steel","Mainstream Rock Tracks","1"
"gifwxqr5ldte","1990"," Doubleback","Mainstream Rock Tracks","1"
